UnionSize,Weighted,TestNum,Time
50000,1,7,0.001251
50000,1,8,0.001162
50000,1,9,0.001351
50000,1,10,0.001779
50000,1,11,0.001226
50000,1,12,0.001191
50000,1,13,0.001174
50000,1,14,0.001168
50000,1,15,0.001128
50000,1,16,0.001170
50000,1,17,0.001146
50000,1,18,0.001165
50000,1,19,0.001166
50000,1,20,0.001128
50000,1,21,0.001169
50000,1,22,0.001113
50000,1,23,0.001107
50000,1,24,0.001167
50000,1,25,0.001162
50000,1,26,0.001153
50000,1,27,0.001120
50000,1,28,0.001157
50000,1,29,0.001171
50000,1,30,0.001136
50000,1,31,0.001876
50000,1,32,0.001780
50000,1,33,0.001740
50000,1,34,0.001700
50000,1,35,0.001709
50000,1,36,0.001527
50000,1,37,0.001776
50000,1,38,0.001723
50000,1,39,0.001885
50000,1,40,0.001906
50000,1,41,0.001365
50000,1,42,0.001750
50000,1,43,0.001692
50000,1,44,0.001735
50000,1,45,0.001517
50000,1,46,0.001157
50000,1,47,0.001186
50000,1,48,0.001174
50000,1,49,0.001200
50000,1,50,0.001222
50000,0,1,0.000556
50000,0,2,0.000574
50000,0,3,0.000543
50000,0,4,0.000835
50000,0,5,0.000633
50000,0,6,0.000645
50000,0,7,0.000595
50000,0,8,0.000829
50000,0,9,0.000584
50000,0,10,0.000605
50000,0,11,0.000547
50000,0,12,0.000561
50000,0,13,0.000532
50000,0,14,0.000572
50000,0,15,0.000570
50000,0,16,0.000673
50000,0,17,0.000528
50000,0,18,0.000574
50000,0,19,0.000556
50000,0,20,0.000544
50000,0,21,0.000526
50000,0,22,0.000561
50000,0,23,0.000627
50000,0,24,0.000563
50000,0,25,0.000532
50000,0,26,0.000550
50000,0,27,0.000571
50000,0,28,0.000565
50000,0,29,0.000550
50000,0,30,0.000701
50000,0,31,0.000609
50000,0,32,0.000654
50000,0,33,0.000595
50000,0,34,0.000575
50000,0,35,0.000554
50000,0,36,0.000578
50000,0,37,0.000597
50000,0,38,0.000564
50000,0,39,0.000708
50000,0,40,0.000792
50000,0,41,0.000868
50000,0,42,0.000885
50000,0,43,0.000648
50000,0,44,0.000869
50000,0,45,0.000863
50000,0,46,0.000746
50000,0,47,0.000645
50000,0,48,0.001043
50000,0,49,0.000873
50000,0,50,0.000650
